x y
NA NA
5.044729 61.308051
5.029983 61.3109
5.028847 61.318719
NA NA
5.250694 62.054454
5.254082 62.058232
5.270687 62.058633
5.269048 62.049355
5.250694 62.054454
NA NA
12.0627 65.407407
12.083456 65.415322
12.083819 65.408353
12.080656 65.409812
12.068685 65.401248
12.0627 65.407407
NA NA
14.558748 67.191333
14.575858 67.204243
14.578173 67.192999
14.558748 67.191333
NA NA
12.005103 67.47137
12.028733 67.478355
12.016474 67.465608
12.005103 67.47137
NA NA
9.45279 63.561673
9.462081 63.563473
9.47339 63.556467
9.454824 63.555181
9.45279 63.561673
NA NA
4.912601 61.668904
4.915485 61.675448
4.91493 61.679128
4.922987 61.677034
4.921688 61.666377
4.917148 61.664408
4.912601 61.668904
NA NA
15.510607 67.982689
15.516594 67.986652
15.564097 67.984374
15.510607 67.982689
NA NA
5.296203 59.968623
5.332457 59.942756
5.312456 59.956107
5.303708 59.953131
5.296203 59.968623
NA NA
11.105365 59.050383
11.12244 59.054614
11.105476 59.036514
11.10875 59.047533
11.105365 59.050383
NA NA
13.483347 66.933507
13.512734 66.94012
13.503025 66.931566
13.483347 66.933507
NA NA
9.086386 63.478044
9.107975 63.478442
9.095711 63.469686
9.086386 63.478044
NA NA
12.400134 65.85439
12.407318 65.876506
12.40777 65.852361
12.400134 65.85439
NA NA
5.41914 62.272799
5.424231 62.278922
5.431184 62.278619
5.434463 62.268992
5.41914 62.272799
NA NA
12.626256 65.818002
12.633944 65.825246
12.63855 65.826063
12.629479 65.808174
12.626256 65.818002
NA NA
4.738306 61.342702
4.74331 61.34746
4.753594 61.336668
4.743115 61.336373
4.738306 61.342702
NA NA
13.309714 68.002685
13.318134 68.015921
13.328774 68.013337
13.309714 68.002685
NA NA
13.641386 66.842163
13.672728 66.840325
13.661407 66.836007
13.641386 66.842163
NA NA
7.471812 62.698795
7.501483 62.704117
7.482022 62.695641
7.471812 62.698795
NA NA
5.154964 61.671952
5.169422 61.672312
5.176691 61.668798
5.164424 61.666646
5.154964 61.671952
NA NA
7.627336 63.124847
7.637152 63.130465
7.640701 63.122168
7.627336 63.124847
NA NA
12.092573 67.489695
12.093217 67.495241
12.111065 67.493521
12.092573 67.489695
NA NA
5.329502 62.023081
5.334277 62.031047
5.340298 62.022874
5.329502 62.023081
NA NA
14.300267 35.939345
14.31664 35.941898
14.338392 35.950643
14.365263 35.961314
14.364993 35.957051
14.357763 35.941315
14.377871 35.943706
14.390109 35.940002
14.401122 35.917115
14.427921 35.926699
14.453763 35.921357
14.485401 35.909354
14.502249 35.9001
14.513141 35.876138
14.540407 35.873915
14.56973 35.865186
14.577572 35.852031
14.571469 35.835201
14.579837 35.811344
14.564306 35.802398
14.538527 35.807769
14.533 35.79946
14.540395 35.760703
14.500989 35.766642
14.455097 35.768562
14.421812 35.773143
14.395739 35.793433
14.370553 35.808341
14.343846 35.819033
14.323889 35.858282
14.347523 35.877627
14.339691 35.891829
14.32504 35.89669
14.325927 35.930842
14.300267 35.939345
NA NA
14.181858 36.044423
14.204724 36.071335
14.266023 36.072155
14.303365 36.069611
14.331575 36.061002
14.352671 36.038775
14.330617 36.025765
14.312775 36.020064
14.276246 35.994793
14.247994 36.002315
14.245627 36.024852
14.219396 36.024804
14.203133 36.024365
14.187796 36.018543
14.181858 36.044423
NA NA
14.331572 36.001143
14.35308 36.005623
14.378057 36.005682
14.377448 35.996087
14.354362 35.986334
14.339729 35.971961
14.331572 36.001143
NA NA
20.968087 55.284917
21.052387 55.394376
21.100156 55.513904
21.113277 55.61639
21.108421 55.707335
21.093309 55.72959
21.101643 55.730425
21.119906 55.721078
21.142792 55.68332
21.141833 55.559924
21.128288 55.523098
21.125058 55.48549
21.10983 55.465725
21.104434 55.443106
21.123316 55.423873
21.118269 55.417573
21.102809 55.41414
21.104157 55.404032
21.091137 55.39272
21.089996 55.381806
21.07239 55.373906
21.067024 55.331309
21.030649 55.315358
21.001114 55.280991
20.968087 55.284917
NA NA
-23.814953 64.728969
-23.856437 64.810135
-23.999639 64.887109
-23.852107 64.913186
-23.853486 64.923555
-23.686012 64.896665
-23.649123 64.918198
-23.579335 64.921821
-23.538247 64.954665
-23.418711 64.947583
-23.43098 64.966685
-23.384337 64.970639
-23.383001 64.940037
-23.348829 64.951109
-23.351541 64.930069
-23.281151 64.925981
-23.266082 65.011879
-23.225015 65.023084
-23.131606 65.008242
-23.201189 64.954373
-23.142054 64.917841
-23.137031 64.969233
-23.072716 64.962108
-23.065198 64.930985
-23.05538 64.965883
-23.101113 64.971208
-23.051023 65.012873
-22.96541 64.990993
-22.822501 65.031037
-22.903453 65.038893
-22.860663 65.040962
-22.796898 65.079774
-22.735122 65.063469
-22.74507 65.035781
-22.788902 65.024558
-22.727154 65.034331
-22.715688 65.005592
-22.649391 64.990582
-22.667109 65.007481
-22.640453 65.036903
-22.616655 65.031183
-22.574794 65.054206
-22.497829 65.046855
-22.404258 65.064204
-22.183849 65.028914
-22.160791 65.044163
-21.852885 65.025732
-21.823732 65.04903
-21.86952 65.076401
-21.764195 65.1599
-21.76769 65.199449
-21.856689 65.209185
-21.874407 65.173196
-21.931893 65.15507
-22.037702 65.115933
-22.134334 65.108647
-22.300264 65.125667
-22.429213 65.174149
-22.493169 65.155706
-22.535132 65.160516
-22.58365 65.165848
-22.615886 65.173962
-22.585125 65.174895
-22.558211 65.178883
-22.540684 65.182603
-22.490742 65.187104
-22.550953 65.199235
-22.584803 65.192721
-22.521278 65.241793
-22.453121 65.25133
-22.42767 65.280836
-22.406584 65.274297
-22.388295 65.300612
-22.189046 65.333245
-22.019643 65.386759
-22.010468 65.404549
-21.976139 65.390997
-21.94965 65.423482
-21.82027 65.426937
-21.733705 65.455649
-21.838217 65.440848
-21.92282 65.456625
-22.007596 65.441774
-21.974532 65.469582
-22.028689 65.515368
-22.099917 65.475965
-22.16253 65.530632
-22.159435 65.494999
-22.256387 65.431926
-22.429896 65.476697
-22.432357 65.493713
-22.391439 65.51029
-22.262699 65.522069
-22.145538 65.599968
-22.317137 65.528937
-22.383978 65.530617
-22.330332 65.557132
-22.341699 65.571101
-22.423959 65.53318
-22.46454 65.557396
-22.449831 65.528415
-22.531938 65.513433
-22.589358 65.633951
-22.593943 65.548251
-22.637002 65.541061
-22.659861 65.622762
-22.667652 65.534932
-22.715474 65.52639
-22.762807 65.590118
-22.719999 65.63095
-22.767452 65.617213
-22.806351 65.627122
-22.761913 65.504016
-22.812871 65.504613
-22.837866 65.534339
-22.896808 65.532105
-22.837412 65.604888
-22.890236 65.625116
-22.895774 65.589237
-22.954309 65.566391
-22.989269 65.610542
-23.065771 65.541114
-23.179518 65.5495
-23.178361 65.586036
-23.213848 65.573679
-23.242433 65.550184
-23.224884 65.508804
-23.267545 65.488433
-23.406545 65.494831
-23.445976 65.519339
-23.441843 65.49611
-23.567504 65.474011
-23.623399 65.474728
-23.689035 65.47204
-23.654746 65.465757
-23.738232 65.444197
-23.753972 65.421762
-23.921619 65.406265
-24.007915 65.41657
-24.02935 65.45704
-24.004457 65.445698
-23.99268 65.467057
-24.056199 65.477394
-24.063698 65.460853
-24.228035 65.506586
-24.575236 65.495714
-24.501271 65.543877
-24.405412 65.562895
-24.414342 65.599316
-24.360992 65.643056
-24.178204 65.610937
-24.12515 65.579571
-23.985547 65.557049
-23.967222 65.536617
-23.902424 65.520015
-23.833098 65.537561
-23.931379 65.541564
-24.070138 65.607436
-24.123047 65.653821
-23.974785 65.645055
-23.831005 65.602657
-24.111938 65.704907
-24.167995 65.784547
-24.135841 65.807549
-23.647377 65.700361
-23.579514 65.645156
-23.597336 65.606135
-23.534066 65.64078
-23.507828 65.626191
-23.50756 65.645316
-23.433299 65.626466
-23.444696 65.657747
-23.296835 65.683966
-23.475362 65.678827
-23.573389 65.719549
-23.513701 65.73464
-23.395623 65.735809
-23.254191 65.744033
-23.278172 65.762251
-23.229783 65.785288
-23.346566 65.763266
-23.607374 65.757571
-23.775145 65.782708
-23.905547 65.871544
-23.889407 65.911345
-23.812173 65.924285
-23.670005 65.897705
-23.622915 65.873468
-23.530298 65.885849
-23.47181 65.862431
-23.238326 65.839277
-23.46205 65.872305
-23.503962 65.89622
-23.612723 65.905511
-23.775121 65.971124
-23.849228 66.007435
-23.837757 66.048238
-23.796828 66.0699
-23.698027 66.060137
-23.490788 66.020598
-23.464392 66.026184
-23.460978 65.998615
-23.395153 65.984904
-23.444645 66.023375
-23.52464 66.050375
-23.552268 66.043844
-23.690328 66.113494
-23.567603 66.12994
-23.404914 66.084326
-23.511595 66.133061
-23.632395 66.142786
-23.569444 66.175798
-23.514791 66.179708
-23.507249 66.197249
-23.383546 66.189973
-23.167341 66.131678
-23.141965 66.085361
-23.19007 66.048971
-23.08065 66.09751
-23.024395 66.085751
-23.007633 66.057815
-23.009041 66.021334
-22.973676 66.047033
-22.955211 65.992957
-22.892809 66.031974
-22.913645 65.981912
-23.012003 65.912795
-22.853696 65.999552
-22.877718 65.896003
-22.825677 65.937507
-22.813619 66.019393
-22.775306 66.054078
-22.76301 66.041494
-22.712119 66.051243
-22.695883 66.018493
-22.663624 66.016665
-22.609389 65.973047
-22.691731 65.827785
-22.652321 65.84627
-22.573714 65.973326
-22.537521 65.964309
-22.538123 65.941748
-22.485786 65.934177
-22.486829 65.893827
-22.473733 65.929794
-22.452683 65.898991
-22.509187 65.824666
-22.486712 65.833158
-22.427179 65.904154
-22.370525 65.907163
-22.41698 65.924589
-22.450222 65.999193
-22.514642 66.028267
-22.493949 66.065678
-22.418903 66.095367
-22.53292 66.074567
-22.641984 66.112193
-22.862217 66.147294
-22.978238 66.186528
-22.984681 66.233837
-22.902156 66.243327
-22.865342 66.258652
-22.778963 66.264381
-22.716838 66.242862
-22.630696 66.243743
-22.576834 66.215269
-22.585977 66.248145
-22.555119 66.242324
-22.402303 66.266299
-22.595151 66.270411
-22.497804 66.308349
-22.5059 66.326772
-22.538933 66.329683
-22.616566 66.286438
-22.7418 66.297441
-22.695378 66.350645
-22.633909 66.365415
-22.708762 66.362953
-22.776097 66.322968
-22.838024 66.310929
-22.850012 66.335422
-22.809616 66.36346
-22.99237 66.29558
-23.20706 66.342268
-23.212673 66.361456
-23.099118 66.344535
-23.046628 66.368295
-23.149593 66.434302
-23.035825 66.408472
-23.054671 66.431725
-22.956305 66.444206
-22.897894 66.434022
-22.9676 66.457685
-22.899819 66.468324
-22.77022 66.442491
-22.747541 66.422655
-22.684698 66.42128
-22.609385 66.466789
-22.487244 66.415296
-22.480579 66.468821
-22.430374 66.453974
-22.379992 66.389819
-22.262009 66.358955
-22.265678 66.333908
-22.224872 66.338886
-22.260708 66.31468
-22.259124 66.266951
-22.17556 66.279807
-22.175901 66.254482
-22.117681 66.289897
-22.099732 66.258299
-22.001156 66.269178
-21.956179 66.229521
-22.028927 66.203213
-21.956301 66.217187
-21.902127 66.192864
-21.774721 66.182019
-21.794837 66.166184
-21.756476 66.144127
-21.791759 66.1196
-21.754173 66.113731
-21.7418 66.056743
-21.679071 66.064541
-21.675814 66.022713
-21.64026 66.047887
-21.658083 66.082354
-21.589139 66.088231
-21.540659 66.060086
-21.53898 66.048262
-21.586121 66.05397
-21.540071 66.014682
-21.420891 66.027892
-21.365459 66.002164
-21.356254 65.991744
-21.639461 65.957474
-21.621298 65.943569
-21.427766 65.962475
-21.41135 65.954533
-21.479451 65.932524
-21.382753 65.942788
-21.328888 65.931259
-21.316985 65.892388
-21.36734 65.86923
-21.322511 65.862936
-21.324308 65.832126
-21.407961 65.788462
-21.504437 65.771677
-21.453555 65.767635
-21.377402 65.73523
-21.477579 65.692304
-21.623805 65.696629
-21.659454 65.723399
-21.760812 65.777712
-21.813482 65.767719
-21.720156 65.742311
-21.702092 65.71259
-21.730974 65.69373
-21.682909 65.648036
-21.520348 65.648177
-21.438342 65.631433
-21.514547 65.561992
-21.412656 65.600282
-21.339203 65.599364
-21.343927 65.529185
-21.505887 65.447299
-21.33257 65.485475
-21.234801 65.434434
-21.230989 65.301727
-21.103209 65.182936
-21.149727 65.260973
-21.108365 65.330363
-21.116713 65.459388
-21.087351 65.454339
-20.998045 65.353838
-20.936798 65.347918
-21.024106 65.478645
-20.935107 65.610963
-20.696635 65.690021
-20.654685 65.676518
-20.671433 65.587978
-20.625359 65.587186
-20.620752 65.534972
-20.591133 65.532229
-20.561735 65.496344
-20.512874 65.496281
-20.453911 65.549849
-20.506559 65.569269
-20.528751 65.576859
-20.5897 65.595285
-20.452295 65.601862
-20.469835 65.590372
-20.429535 65.599046
-20.408413 65.54075
-20.411406 65.59735
-20.356151 65.619122
-20.296981 65.743136
-20.361464 65.824449
-20.344895 65.86745
-20.467769 66.017858
-20.456953 66.079641
-20.446098 66.089341
-20.395112 66.082603
-20.342579 66.103995
-20.274925 66.102589
-20.213283 66.12967
-20.123065 66.120592
-19.888277 65.898693
-19.854028 65.906135
-19.766992 65.887044
-19.725626 65.857092
-19.678554 65.756625
-19.585137 65.737436
-19.564941 65.770093
-19.533473 65.745172
-19.469202 65.753728
-19.482774 65.729078
-19.448309 65.73537
-19.41299 65.833766
-19.482741 65.921011
-19.545925 65.95074
-19.538272 65.977345
-19.453323 65.99605
-19.489919 66.050177
-19.414851 66.083006
-19.266155 66.090212
-19.190558 66.075451
-19.191143 66.09249
-19.149149 66.098717
-19.170806 66.089432
-19.081959 66.060124
-19.133728 66.099609
-19.093854 66.160802
-18.971066 66.192225
-18.944163 66.183287
-18.950499 66.144042
-18.894148 66.202192
-18.832528 66.197024
-18.804256 66.180982
-18.82679 66.135032
-18.786605 66.160108
-18.702082 66.159844
-18.64312 66.11979
-18.693659 66.080864
-18.615625 66.097866
-18.570148 66.07512
-18.545628 65.970413
-18.57458 65.964031
-18.499039 65.969047
-18.450563 65.95217
-18.366472 65.948928
-18.296167 65.871225
-18.235193 65.86302
-18.223555 65.840194
-18.180425 65.772551
-18.187686 65.733264
-18.138807 65.699443
-18.112615 65.690349
-18.105263 65.686419
-18.112709 65.656198
-18.095859 65.64601
-18.071976 65.659116
-18.124895 65.776704
-18.082314 65.822657
-18.124323 65.884292
-18.163697 65.926102
-18.191271 65.909883
-18.239524 65.92684
-18.233987 65.953752
-18.317163 66.016456
-18.36226 66.134893
-18.319518 66.174592
-18.207325 66.176068
-18.171469 66.158384
-18.141914 66.169883
-18.109923 66.150151
-18.021855 66.163445
-17.78202 66.080618
-17.659564 65.990237
-17.45451 65.993173
-17.377074 66.043269
-17.387355 66.093995
-17.295359 66.119078
-17.290962 66.174819
-17.228404 66.197569
-17.176304 66.19422
-17.1699 66.212024
-17.018686 66.197907
-16.95882 66.126464
-16.980138 66.104738
-16.935306 66.104211
-16.947259 66.115011
-16.756637 66.145123
-16.81127 66.130005
-16.779754 66.102252
-16.769715 66.129813
-16.729676 66.137138
-16.696903 66.124276
-16.688046 66.155479
-16.732734 66.154994
-16.523012 66.200243
-16.654559 66.160742
-16.569527 66.167419
-16.53894 66.187715
-16.52256 66.178464
-16.446473 66.274448
-16.534732 66.354668
-16.535482 66.416729
-16.602982 66.476921
-16.561014 66.510293
-16.530166 66.481233
-16.453966 66.499135
-16.454189 66.486205
-16.352487 66.479432
-16.28237 66.480803
-16.274808 66.513218
-16.258998 66.498777
-16.213413 66.535557
-16.083018 66.518654
-16.049633 66.536502
-15.92006 66.483058
-15.965442 66.462078
-15.953594 66.413295
-15.865921 66.422239
-15.863879 66.400924
-15.76188 66.398979
-15.710496 66.377726
-15.708134 66.334203
-15.813298 66.279659
-15.711935 66.262579
-15.714817 66.224592
-15.608686 66.236396
-15.595192 66.216462
-15.553615 66.21986
-15.399123 66.142866
-15.352635 66.194583
-15.358636 66.258384
-15.140745 66.273117
-14.966823 66.371438
-14.946656 66.316348
-14.979077 66.261816
-15.064819 66.241464
-15.099663 66.138548
-15.202554 66.11715
-15.157905 66.095008
-15.073646 66.099649
-15.103043 66.04615
-14.927333 66.040262
-14.891497 66.017347
-14.759253 66.063091
-14.699199 66.046932
-14.627473 65.988899
-14.663744 65.89589
-14.803406 65.838499
-14.818085 65.792624
-14.83769 65.800096
-14.848537 65.777787
-14.918918 65.759935
-14.884723 65.754488
-14.781902 65.796458
-14.868106 65.737495
-14.835894 65.722734
-14.561938 65.763339
-14.427585 65.790064
-14.338423 65.791106
-14.396359 65.723551
-14.268226 65.673599
-13.884434 65.571535
-13.79393 65.529647
-13.728011 65.528444
-13.638846 65.474122
-13.997736 65.265297
-13.597671 65.03787
-13.609396 65.006683
-13.714222 65.005024
-14.025068 65.080716
-13.994588 65.046234
-14.109199 65.032842
-14.219982 65.037364
-14.225907 65.029991
-13.923002 65.013864
-13.779283 64.949228
-13.673966 64.943332
-13.687533 64.916692
-13.79598 64.913045
-14.037326 64.943502
-14.004712 64.917243
-13.842809 64.901423
-13.756034 64.88281
-13.752394 64.854819
-13.811223 64.829566
-13.914774 64.847312
-13.937623 64.839099
-13.827524 64.817232
-13.821593 64.803553
-14.02232 64.79211
-14.031373 64.775195
-13.974883 64.73913
-14.069935 64.711431
-14.192148 64.699948
-14.220282 64.694949
-14.310613 64.715281
-14.434974 64.798188
-14.488169 64.80047
-14.447552 64.778212
-14.456488 64.762362
-14.382177 64.740794
-14.329066 64.687926
-14.252185 64.673018
-14.256909 64.66477
-14.263629 64.656086
-14.285319 64.644135
-14.395499 64.668966
-14.467859 64.666457
-14.475753 64.65082
-14.396839 64.631426
-14.400154 64.61124
-14.430471 64.595134
-14.506478 64.603455
-14.570281 64.590505
-14.559258 64.575124
-14.53209 64.561082
-14.508669 64.56569
-14.32372 64.60352
-14.457278 64.535838
-14.481736 64.444185
-14.519646 64.412411
-14.537573 64.40955
-14.604569 64.430883
-14.684065 64.433261
-14.704699 64.403018
-14.862516 64.344245
-14.904536 64.305196
-14.885721 64.30441
-14.875761 64.289903
-14.933129 64.268584
-14.941643 64.244873
-15.181257 64.243585
-15.084802 64.258263
-15.015111 64.254506
-15.005928 64.272795
-15.067487 64.294622
-15.175903 64.270545
-15.191914 64.258504
-15.18189 64.29548
-15.222946 64.288925
-15.267489 64.339221
-15.284999 64.323472
-15.252982 64.301107
-15.311411 64.302882
-15.330348 64.311434
-15.298056 64.333369
-15.310189 64.336759
-15.327909 64.347272
-15.347702 64.354511
-15.372586 64.326977
-15.353882 64.316693
-15.354155 64.297585
-15.386622 64.291269
-15.362413 64.277768
-15.445932 64.264763
-15.453416 64.267528
-15.487843 64.27811
-15.471666 64.261087
-15.46284 64.239009
-15.556458 64.226953
-15.572394 64.225515
-15.586213 64.223442
-15.634338 64.221281
-15.672644 64.224191
-15.669448 64.236163
-15.795502 64.177633
-15.702398 64.194818
-15.705007 64.182416
-15.977343 64.142932
-16.031015 64.117354
-15.966343 64.128068
-16.150171 64.051444
-16.165053 64.071029
-16.213195 64.052839
-16.169482 64.046864
-16.254999 64.018641
-16.252225 64.034533
-16.340592 63.971685
-16.357338 63.958643
-16.425348 63.924256
-16.493579 63.886357
-16.582415 63.830953
-16.663319 63.869066
-16.715139 63.857614
-16.700466 63.845891
-16.75675 63.861085
-16.713029 63.838306
-16.759763 63.839958
-16.774558 63.79669
-16.782261 63.832208
-16.793398 63.819858
-16.813406 63.828009
-16.890729 63.791521
-16.902167 63.825016
-16.906125 63.786046
-16.963892 63.78832
-16.947484 63.855321
-16.931247 63.902968
-16.967439 63.972955
-16.977571 63.855888
-16.976894 63.788529
-17.14193 63.791014
-17.150375 63.808246
-17.17956 63.789666
-17.203743 63.808122
-17.36221 63.773333
-17.333929 63.786062
-17.378574 63.813651
-17.367351 63.778883
-17.394168 63.792693
-17.382432 63.77228
-17.455576 63.75972
-17.432605 63.792789
-17.452829 63.836714
-17.467285 63.789258
-17.481435 63.761799
-17.536058 63.777186
-17.527995 63.7604
-17.576857 63.744158
-17.669535 63.764776
-17.683133 63.751655
-17.707823 63.771111
-17.709708 63.743247
-17.752931 63.744898
-17.77027 63.73538
-17.816847 63.752155
-17.785611 63.732645
-17.927316 63.722436
-17.881826 63.712842
-17.882556 63.676084
-17.963082 63.667025
-17.921771 63.655821
-17.883821 63.670619
-17.817915 63.658215
-17.759882 63.672351
-17.825352 63.633477
-17.850978 63.603536
-17.920927 63.537108
-18.189756 63.457713
-18.571929 63.417385
-18.586567 63.434821
-18.691533 63.395755
-18.792333 63.401997
-18.794279 63.417608
-18.809437 63.40324
-18.843755 63.402235
-18.851725 63.42202
-18.856179 63.406439
-18.924377 63.420081
-19.02647 63.403936
-19.118552 63.434824
-19.131515 63.416357
-19.100965 63.412956
-19.110401 63.401782
-19.184993 63.422293
-19.307631 63.453625
-19.732422 63.526779
-19.708438 63.529795
-19.714216 63.548526
-19.818787 63.542224
-19.744709 63.52983
-20.040148 63.535918
-20.05536 63.555595
-20.068803 63.543777
-20.086107 63.553579
-20.070589 63.53631
-20.190604 63.545287
-20.350356 63.607916
-20.289199 63.598537
-20.338026 63.626463
-20.362825 63.616136
-20.416184 63.634066
-20.359084 63.631736
-20.438955 63.662768
-20.463999 63.710093
-20.491737 63.691361
-20.459843 63.657587
-20.800637 63.776908
-20.95659 63.830606
-21.08472 63.844014
-21.199784 63.882713
-21.299945 63.889786
-21.365446 63.880737
-21.3762 63.853036
-21.656987 63.824568
-21.789949 63.870284
-21.923013 63.837475
-22.196423 63.833657
-22.354627 63.85759
-22.414645 63.827668
-22.437964 63.842797
-22.479604 63.835385
-22.549852 63.814239
-22.653229 63.820715
-22.716734 63.80203
-22.752457 63.818846
-22.721554 63.854098
-22.759373 63.895871
-22.724407 63.904959
-22.710189 63.936462
-22.655142 63.944867
-22.660395 63.954612
-22.740845 63.954207
-22.774847 63.973945
-22.73928 64.077647
-22.726709 64.087258
-22.677953 64.078324
-22.571043 64.006222
-22.559464 63.981121
-22.403881 63.975976
-22.378487 64.016506
-22.261486 64.03492
-22.207436 64.019148
-22.021696 64.070669
-21.976177 64.064197
-22.043106 64.098788
-22.071107 64.096095
-22.056183 64.115123
-21.993829 64.119937
-22.025213 64.102718
-21.965288 64.101524
-21.942892 64.108496
-21.96925 64.118093
-21.934107 64.122203
-22.059034 64.159176
-22.037664 64.167633
-21.996131 64.152913
-21.967211 64.165865
-21.934682 64.149167
-21.903739 64.165035
-21.865485 64.132276
-21.827699 64.134747
-21.869656 64.162329
-21.829648 64.160118
-21.844532 64.171809
-21.851843 64.177987
-21.832507 64.175216
-21.804736 64.173063
-21.811583 64.16229
-21.721201 64.183127
-21.81684 64.185542
-21.800839 64.20067
-21.74045 64.210069
-21.862288 64.21274
-21.857509 64.240606
-21.940468 64.234203
-21.936126 64.248994
-21.768428 64.345805
-21.669982 64.346958
-21.715237 64.358973
-21.623199 64.384152
-21.593151 64.367277
-21.529195 64.37631
-21.49482 64.360051
-21.39436 64.390911
-21.489217 64.373353
-21.507993 64.381629
-21.467817 64.386939
-21.489399 64.400307
-21.692309 64.408331
-21.975086 64.30694
-22.130783 64.322344
-22.022632 64.372502
-21.938806 64.376147
-21.914772 64.394711
-21.986111 64.401696
-22.02457 64.381979
-22.082454 64.403938
-22.052753 64.457172
-22.046576 64.441813
-22.02846 64.449878
-21.996549 64.51429
-21.802718 64.536857
-21.864178 64.548501
-21.806714 64.579278
-21.848273 64.587088
-21.964537 64.538024
-21.968669 64.556307
-22.07097 64.524574
-22.052766 64.571569
-22.123764 64.512622
-22.127046 64.471567
-22.152709 64.479649
-22.171475 64.471972
-22.205392 64.463537
-22.260954 64.452482
-22.294034 64.446026
-22.252763 64.477261
-22.250557 64.505653
-22.282866 64.488798
-22.245806 64.530037
-22.261319 64.553403
-22.283052 64.550787
-22.270861 64.581417
-22.31982 64.572858
-22.372101 64.56629
-22.386927 64.56858
-22.38736 64.573779
-22.398399 64.58779
-22.372942 64.618669
-22.406618 64.617388
-22.434902 64.627687
-22.487872 64.657593
-22.485971 64.668783
-22.424754 64.647129
-22.393586 64.648285
-22.374216 64.676237
-22.340617 64.679244
-22.370327 64.698615
-22.454146 64.673681
-22.45844 64.690207
-22.448969 64.695259
-22.420887 64.703219
-22.377558 64.72021
-22.373665 64.742586
-22.344315 64.751463
-22.349477 64.763595
-22.476449 64.76909
-22.433079 64.82392
-22.504028 64.773109
-22.548835 64.790584
-22.531056 64.799765
-22.563045 64.809635
-22.632385 64.785806
-22.600973 64.778746
-22.693165 64.770875
-22.729507 64.782443
-22.674472 64.786864
-22.736058 64.810804
-22.82389 64.803528
-22.749676 64.775503
-22.885241 64.804372
-23.140453 64.805887
-23.369326 64.831354
-23.488492 64.796679
-23.623198 64.80389
-23.554307 64.812688
-23.580688 64.815729
-23.638906 64.808851
-23.682381 64.787139
-23.689374 64.74622
-23.776081 64.742831
-23.814953 64.728969
NA NA
-15.45373 64.238863
-15.357379 64.260434
-15.340422 64.251435
-15.173054 64.235383
-15.45373 64.238863
NA NA
-20.273095 63.400822
-20.293194 63.454699
-20.257281 63.452386
-20.228181 63.431295
-20.273095 63.400822
NA NA
-18.437223 65.985552
-18.458031 66.036397
-18.387493 65.992873
-18.394658 65.976928
-18.437223 65.985552
NA NA
-20.586363 65.538693
-20.547424 65.573758
-20.515587 65.561129
-20.50164 65.554304
-20.546795 65.546072
-20.586363 65.538693
NA NA
-18.05626 66.534758
-18.04135 66.564835
-18.012251 66.547199
-18.025034 66.523851
-18.05626 66.534758
NA NA
-22.698854 65.151845
-22.637129 65.126593
-22.657653 65.117273
-22.668425 65.128445
-22.698854 65.151845
NA NA
-22.66789 65.450937
-22.626156 65.47435
-22.621562 65.460263
-22.66789 65.450937
NA NA
-17.91674 66.164783
-17.86377 66.178273
-17.882793 66.160803
-17.91674 66.164783
NA NA
-22.936952 65.381043
-22.859571 65.379067
-22.867372 65.372141
-22.895387 65.374349
-22.936952 65.381043
NA NA
-22.393227 64.552596
-22.405048 64.56461
-22.382094 64.564041
-22.361081 64.552276
-22.393227 64.552596
NA NA
-23.008518 65.395892
-22.991979 65.403511
-22.959699 65.38591
-23.008518 65.395892
NA NA
-22.536829 65.067238
-22.528132 65.078546
-22.482797 65.078254
-22.536829 65.067238
NA NA
-22.518983 65.270789
-22.472215 65.264911
-22.4869 65.257871
-22.518983 65.270789
NA NA
-19.712517 65.937493
-19.711767 65.950915
-19.683167 65.945383
-19.712517 65.937493
NA NA
-22.460812 65.078503
-22.405729 65.081508
-22.396874 65.076307
-22.460812 65.078503
NA NA
-22.30742 65.367792
-22.290174 65.376673
-22.256182 65.380733
-22.282352 65.372936
-22.30742 65.367792
NA NA
-10.251448 53.972684
-10.239502 53.980972
-10.200311 53.980026
-10.185265 54.01288
-10.147041 54.006705
-10.103224 53.998976
-10.061879 54.019856
-10.035423 54.012548
-10.005971 54.01371
-9.989058 54.008452
-9.983136 54.017354
-9.972691 54.01987
-9.975104 54.02764
-9.965643 54.028462
-9.927247 53.995087
-9.952446 53.986662
-9.947615 53.979665
-9.962651 53.943326
-9.944621 53.941271
-9.935873 53.958508
-9.916711 53.95237
-9.932539 53.923024
-9.926845 53.920853
-9.93562 53.91618
-9.931507 53.914542
-9.952122 53.90325
-9.941949 53.903486
-9.939971 53.879606
-9.956893 53.871676
-10.005045 53.906585
-10.047678 53.91065
-10.040932 53.952527
-10.058595 53.970674
-10.09841 53.961952
-10.121375 53.973733
-10.188653 53.963662
-10.251448 53.972684
NA NA
-9.827331 53.140811
-9.806277 53.15123
-9.76548 53.148489
-9.748947 53.134386
-9.726626 53.139715
-9.660581 53.130624
-9.670005 53.111486
-9.630762 53.108985
-9.636289 53.094095
-9.654859 53.092769
-9.692378 53.112948
-9.705378 53.109427
-9.827331 53.140811
NA NA
-8.327659 51.880366
-8.306128 51.888019
-8.203299 51.881319
-8.221543 51.860278
-8.308873 51.852242
-8.327659 51.880366
NA NA
-10.4205 51.886571
-10.396427 51.915251
-10.370538 51.913782
