-9889.091	6242579	-0.088835215913488	56.0780412802356	1	91
128694.5	6242579	1.1560823633212	56.0780412802356	1	91
147214.5	6251839	1.32245035394013	56.161225275545	2	91
-20429.88	6251839	-0.183524734567277	56.161225275545	2	91
-30970.67	6261099	-0.278214262204219	56.2444092708545	3	91
165734.5	6261099	1.48881834455907	56.2444092708545	3	91
184254.5	6270359	1.655186335178	56.327593266164	4	91
-41511.45	6270359	-0.372903700009633	56.327593266164	4	91
-52052.24	6279619	-0.467593227646575	56.4107772614734	5	91
202774.5	6279619	1.82155432579694	56.4107772614734	5	91
221294.5	6288879	1.98792231641587	56.4939612567829	6	91
-62593.03	6288879	-0.562282755283517	56.4939612567829	6	91
-73133.82	6298139	-0.656972282920459	56.5771452520924	7	91
222639	6298139	2.00000016541086	56.5771452520924	7	91
222639	6307399	2.00000016541086	56.6603292474019	8	91
-83674.6	6307399	-0.751661720725873	56.6603292474019	8	91
-94215.39	6316659	-0.846351248362815	56.7435132427113	9	91
222639	6316659	2.00000016541086	56.7435132427113	9	91
222639	6325919	2.00000016541086	56.8266972380208	10	91
-104756.2	6325919	-0.941040955662814	56.8266972380208	10	91
-115297	6335179	-1.03573057313128	56.9098812333303	11	91
222639	6335179	2.00000016541086	56.9098812333303	11	91
222639	6344439	2.00000016541086	56.9930652286397	12	91
-125837.8	6344439	-1.13042019059976	56.9930652286397	12	91
-136378.5	6353699	-1.22510890975294	57.0762492239492	13	91
222639	6353699	2.00000016541086	57.0762492239492	13	91
222639	6362959	2.00000016541086	57.1594332192587	14	91
-146919.3	6362959	-1.31979852722141	57.1594332192587	14	91
-157460.1	6372219	-1.41448814468988	57.2426172145681	15	91
222639	6372219	2.00000016541086	57.2426172145681	15	91
222639	6381479	2.00000016541086	57.3258012098776	16	91
-168000.9	6381479	-1.50917776215835	57.3258012098776	16	91
-178541.7	6390739	-1.60386737962682	57.4089852051871	17	91
222639	6390739	2.00000016541086	57.4089852051871	17	91
222639	6399999	2.00000016541086	57.4921692004965	18	91
-189082.5	6399999	-1.69855699709529	57.4921692004965	18	91
-195397.6	6409259	-1.75528650560273	57.575353195806	19	91
222639	6409259	2.00000016541086	57.575353195806	19	91
222639	6418519	2.00000016541086	57.6585371911155	20	91
-201289.3	6418519	-1.8082125471972	57.6585371911155	20	91
-212263.3	6427779	-1.90679366647647	57.7417211864249	21	91
222639	6427779	2.00000016541086	57.7417211864249	21	91
222639	6437039	2.00000016541086	57.8249051817344	22	91
-223237.3	6437039	-2.00537478575575	57.8249051817344	22	91
-234211.3	6446299	-2.10395590503502	57.9080891770439	23	91
222639	6446299	2.00000016541086	57.9080891770439	23	91
222639	6455559	2.00000016541086	57.9912731723533	24	91
-245185.4	6455559	-2.20253792262958	57.9912731723533	24	91
-256159.4	6464819	-2.30111904190886	58.0744571676628	25	91
222639	6464819	2.00000016541086	58.0744571676628	25	91
222639	6474079	2.00000016541086	58.1576411629723	26	91
-267133.4	6474079	-2.39970016118814	58.1576411629723	26	91
-278107.4	6483339	-2.49828128046741	58.2408251582817	27	91
222639	6483339	2.00000016541086	58.2408251582817	27	91
222639	6492599	2.00000016541086	58.3240091535912	28	91
-289081.4	6492599	-2.59686239974669	58.3240091535912	28	91
-300055.4	6501859	-2.69544351902597	58.4071931489007	29	91
222639	6501859	2.00000016541086	58.4071931489007	29	91
222639	6511119	2.00000016541086	58.4903771442101	30	91
-311029.5	6511119	-2.79402553662053	58.4903771442101	30	91
-321858.4	6520379	-2.89130320042255	58.5735611395196	31	91
222639	6520379	2.00000016541086	58.5735611395196	31	91
222639	6529639	2.00000016541086	58.6567451348291	32	91
-325377.8	6529639	-2.92291850853185	58.6567451348291	32	91
-322700.6	6538899	-2.8988688117454	58.7399291301385	33	91
222639	6538899	2.00000016541086	58.7399291301385	33	91
222639	6548159	2.00000016541086	58.823113125448	34	91
-313718.8	6548159	-2.81818392955635	58.823113125448	34	91
-296689.4	6557419	-2.6652062265625	58.9062971207575	35	91
222639	6557419	2.00000016541086	58.9062971207575	35	91
222639	6566679	2.00000016541086	58.9894811160669	36	91
-283906.8	6566679	-2.55037817705464	58.9894811160669	36	91
-280335.3	6575939	-2.51829484668231	59.0726651113764	37	91
222639	6575939	2.00000016541086	59.0726651113764	37	91
222639	6585199	2.00000016541086	59.1558491066859	38	91
-274600.8	6585199	-2.46678095671448	59.1558491066859	38	91
-266622.2	6594459	-2.39510797345572	59.2390331019953	39	91
222639	6594459	2.00000016541086	59.2390331019953	39	91
222639	6603719	2.00000016541086	59.3222170973048	40	91
-260784.3	6603719	-2.3426652254841	59.3222170973048	40	91
-257063.4	6612979	-2.3092398120773	59.4054010926143	41	91
222639	6612979	2.00000016541086	59.4054010926143	41	91
222639	6622239	2.00000016541086	59.4885850879238	42	91
-239988.4	6622239	-2.15585247731389	59.4885850879238	42	91
-222913.4	6631499	-2.00246514255049	59.5717690832332	43	91
-117641.6	6631499	-1.05679247328275	59.5717690832332	43	91
-124969.2	6640759	-1.12261742404189	59.6549530785427	44	91
-205838.4	6640759	-1.84907780778708	59.6549530785427	44	91
-188763.4	6650019	-1.69569047302367	59.7381370738522	45	91
-132296.9	6650019	-1.18844327311632	59.7381370738522	45	91
-139624.5	6659279	-1.25426822387546	59.8213210691616	46	91
-171688.4	6659279	-1.54230313826026	59.8213210691616	46	91
