"Country","Vessel","Cruise","Log","Year","Month","Day","Hour","Min","AcLat","AcLon","Logint","Frequency","Sv_threshold","Process_ID","Interval"
"FO","OW2252","1111",7515.99,2011,4,9,12,14,59.65,-7.33,1.00,38,-70,9123,7516
"FO","OW2252","1111",7516.99,2011,4,9,12,20,59.65,-7.37,1.00,38,-70,9123,7517
"FO","OW2252","1111",7517.99,2011,4,9,12,26,59.66,-7.40,1.00,38,-70,9123,7518
"FO","OW2252","1111",7518.99,2011,4,9,12,31,59.66,-7.43,1.00,38,-70,9123,7519
"FO","OW2252","1111",7519.99,2011,4,9,12,37,59.66,-7.46,1.00,38,-70,9123,7520
"FO","OW2252","1111",7520.99,2011,4,9,12,43,59.66,-7.50,1.00,38,-70,9123,7521
"FO","OW2252","1111",7521.99,2011,4,9,12,49,59.66,-7.53,1.00,38,-70,9123,7522
"FO","OW2252","1111",7522.99,2011,4,9,12,55,59.67,-7.56,1.00,38,-70,9123,7523
"FO","OW2252","1111",7523.99,2011,4,9,13,0,59.67,-7.59,1.00,38,-70,9123,7524
"FO","OW2252","1111",7524.99,2011,4,9,13,6,59.67,-7.63,1.00,38,-70,9123,7525
"FO","OW2252","1111",7525.99,2011,4,9,13,12,59.67,-7.66,1.00,38,-70,9123,7526
"FO","OW2252","1111",7526.99,2011,4,9,13,18,59.67,-7.69,1.00,38,-70,9123,7527
"FO","OW2252","1111",7527.99,2011,4,9,13,23,59.67,-7.72,1.00,38,-70,9123,7528
"FO","OW2252","1111",7528.99,2011,4,9,13,29,59.67,-7.76,1.00,38,-70,9123,7529
"FO","OW2252","1111",7529.99,2011,4,9,13,35,59.67,-7.79,1.00,38,-70,9123,7530
"FO","OW2252","1111",7530.99,2011,4,9,13,41,59.67,-7.82,1.00,38,-70,9123,7531
"FO","OW2252","1111",7531.99,2011,4,9,13,47,59.67,-7.86,1.00,38,-70,9123,7532
"FO","OW2252","1111",7532.99,2011,4,9,13,52,59.67,-7.89,1.00,38,-70,9123,7533
"FO","OW2252","1111",7533.99,2011,4,9,13,58,59.67,-7.92,1.00,38,-70,9123,7534
"FO","OW2252","1111",7534.99,2011,4,9,14,4,59.68,-7.95,1.00,38,-70,9123,7535
"FO","OW2252","1111",7535.99,2011,4,9,14,10,59.68,-7.99,1.00,38,-70,9123,7536
"FO","OW2252","1111",7536.99,2011,4,9,14,16,59.68,-8.02,1.00,38,-70,9123,7537
"FO","OW2252","1111",7537.99,2011,4,9,14,21,59.68,-8.05,1.00,38,-70,9123,7538
"FO","OW2252","1111",7538.99,2011,4,9,14,27,59.68,-8.09,1.00,38,-70,9123,7539
"FO","OW2252","1111",7539.99,2011,4,9,14,33,59.68,-8.12,1.00,38,-70,9123,7540
"FO","OW2252","1111",7540.99,2011,4,9,14,39,59.68,-8.15,1.00,38,-70,9123,7541
"FO","OW2252","1111",7541.99,2011,4,9,14,45,59.68,-8.18,1.00,38,-70,9123,7542
"FO","OW2252","1111",7542.99,2011,4,9,14,51,59.69,-8.22,1.00,38,-70,9123,7543
"FO","OW2252","1111",7543.99,2011,4,9,14,57,59.69,-8.25,1.00,38,-70,9123,7544
"FO","OW2252","1111",7544.99,2011,4,9,15,3,59.69,-8.28,1.00,38,-70,9123,7545
"FO","OW2252","1111",7545.99,2011,4,9,15,8,59.69,-8.31,1.00,38,-70,9123,7546
"FO","OW2252","1111",7546.99,2011,4,9,15,14,59.69,-8.35,1.00,38,-70,9123,7547
"FO","OW2252","1111",7547.99,2011,4,9,15,20,59.69,-8.38,1.00,38,-70,9123,7548
"FO","OW2252","1111",7548.99,2011,4,9,15,26,59.69,-8.41,1.00,38,-70,9123,7549
"FO","OW2252","1111",7549.99,2011,4,9,15,32,59.69,-8.45,1.00,38,-70,9123,7550
"FO","OW2252","1111",7550.99,2011,4,9,15,38,59.69,-8.48,1.00,38,-70,9123,7551
"FO","OW2252","1111",7551.99,2011,4,9,16,8,59.70,-8.50,1.00,38,-70,9123,7552
"FO","OW2252","1111",7552.99,2011,4,9,16,36,59.71,-8.52,1.00,38,-70,9123,7553
"FO","OW2252","1111",7553.99,2011,4,9,16,44,59.71,-8.55,1.00,38,-70,9123,7554
"FO","OW2252","1111",7554.99,2011,4,9,16,51,59.71,-8.59,1.00,38,-70,9123,7555
"FO","OW2252","1111",7555.99,2011,4,9,17,0,59.71,-8.63,1.00,38,-70,9123,7556
"FO","OW2252","1111",7556.99,2011,4,9,17,9,59.70,-8.68,1.00,38,-70,9123,7557
"FO","OW2252","1111",7557.99,2011,4,9,17,16,59.70,-8.72,1.00,38,-70,9123,7558
"FO","OW2252","1111",7558.99,2011,4,9,17,24,59.70,-8.77,1.00,38,-70,9123,7559
"FO","OW2252","1111",7559.99,2011,4,9,17,33,59.70,-8.82,1.00,38,-70,9123,7560
"FO","OW2252","1111",7560.99,2011,4,9,17,40,59.70,-8.86,1.00,38,-70,9123,7561
"FO","OW2252","1111",7561.99,2011,4,9,17,48,59.70,-8.90,1.00,38,-70,9123,7562
"FO","OW2252","1111",7562.99,2011,4,9,17,57,59.69,-8.95,1.00,38,-70,9123,7563
"FO","OW2252","1111",7563.99,2011,4,9,18,5,59.69,-8.99,1.00,38,-70,9123,7564
"FO","OW2252","1111",7564.99,2011,4,9,18,13,59.69,-9.04,1.00,38,-70,9123,7565
"FO","OW2252","1111",7565.99,2011,4,9,18,20,59.69,-9.08,1.00,38,-70,9123,7566
"FO","OW2252","1111",7566.99,2011,4,9,18,27,59.69,-9.11,1.00,38,-70,9123,7567
"FO","OW2252","1111",7567.99,2011,4,9,18,34,59.69,-9.15,1.00,38,-70,9123,7568
"FO","OW2252","1111",7568.99,2011,4,9,18,40,59.69,-9.19,1.00,38,-70,9123,7569
"FO","OW2252","1111",7569.99,2011,4,9,18,47,59.69,-9.22,1.00,38,-70,9123,7570
"FO","OW2252","1111",7570.99,2011,4,9,18,53,59.70,-9.25,1.00,38,-70,9123,7571
"FO","OW2252","1111",7571.99,2011,4,9,18,59,59.69,-9.29,1.00,38,-70,9123,7572
"FO","OW2252","1111",7572.99,2011,4,9,19,5,59.69,-9.32,1.00,38,-70,9123,7573
"FO","OW2252","1111",7573.99,2011,4,9,19,12,59.69,-9.35,1.00,38,-70,9123,7574
"FO","OW2252","1111",7574.99,2011,4,9,19,18,59.70,-9.39,1.00,38,-70,9123,7575
"FO","OW2252","1111",7575.99,2011,4,9,19,24,59.69,-9.42,1.00,38,-70,9123,7576
"FO","OW2252","1111",7576.99,2011,4,9,19,30,59.69,-9.45,1.00,38,-70,9123,7577
"FO","OW2252","1111",7577.99,2011,4,9,19,37,59.69,-9.49,1.00,38,-70,9123,7578
"FO","OW2252","1111",7578.99,2011,4,9,19,43,59.70,-9.52,1.00,38,-70,9123,7579
"FO","OW2252","1111",7579.99,2011,4,9,19,50,59.69,-9.55,1.00,38,-70,9123,7580
"FO","OW2252","1111",7580.99,2011,4,9,19,56,59.70,-9.59,1.00,38,-70,9123,7581
"FO","OW2252","1111",7581.99,2011,4,9,20,2,59.70,-9.62,1.00,38,-70,9123,7582
"FO","OW2252","1111",7582.99,2011,4,9,20,8,59.70,-9.65,1.00,38,-70,9123,7583
"FO","OW2252","1111",7583.99,2011,4,9,20,15,59.70,-9.69,1.00,38,-70,9123,7584
"FO","OW2252","1111",7584.99,2011,4,9,20,21,59.69,-9.72,1.00,38,-70,9123,7585
"FO","OW2252","1111",7585.99,2011,4,9,20,27,59.69,-9.75,1.00,38,-70,9123,7586
"FO","OW2252","1111",7586.99,2011,4,9,20,33,59.69,-9.79,1.00,38,-70,9123,7587
"FO","OW2252","1111",7587.99,2011,4,9,20,40,59.69,-9.82,1.00,38,-70,9123,7588
"FO","OW2252","1111",7588.99,2011,4,9,20,46,59.69,-9.85,1.00,38,-70,9123,7589
"FO","OW2252","1111",7589.99,2011,4,9,20,53,59.69,-9.89,1.00,38,-70,9123,7590
"FO","OW2252","1111",7590.99,2011,4,9,20,59,59.69,-9.92,1.00,38,-70,9123,7591
"FO","OW2252","1111",7591.99,2011,4,9,21,6,59.69,-9.95,1.00,38,-70,9123,7592
"FO","OW2252","1111",7592.99,2011,4,9,21,13,59.69,-9.99,1.00,38,-70,9123,7593
"FO","OW2252","1111",7593.99,2011,4,9,21,20,59.69,-10.02,1.00,38,-70,9123,7594
"FO","OW2252","1111",7594.99,2011,4,9,21,26,59.69,-10.06,1.00,38,-70,9123,7595
"FO","OW2252","1111",7595.99,2011,4,9,21,33,59.69,-10.09,1.00,38,-70,9123,7596
"FO","OW2252","1111",7596.99,2011,4,9,21,40,59.69,-10.12,1.00,38,-70,9123,7597
"FO","OW2252","1111",7597.99,2011,4,9,21,47,59.69,-10.16,1.00,38,-70,9123,7598
"FO","OW2252","1111",7598.99,2011,4,9,21,54,59.69,-10.19,1.00,38,-70,9123,7599
"FO","OW2252","1111",7599.99,2011,4,9,22,0,59.70,-10.22,1.00,38,-70,9123,7600
"FO","OW2252","1111",7600.99,2011,4,9,22,7,59.69,-10.26,1.00,38,-70,9123,7601
"FO","OW2252","1111",7601.99,2011,4,9,22,14,59.69,-10.29,1.00,38,-70,9123,7602
"FO","OW2252","1111",7602.99,2011,4,9,22,20,59.69,-10.32,1.00,38,-70,9123,7603
"FO","OW2252","1111",7603.99,2011,4,9,22,27,59.69,-10.36,1.00,38,-70,9123,7604
"FO","OW2252","1111",7604.99,2011,4,9,22,33,59.70,-10.39,1.00,38,-70,9123,7605
"FO","OW2252","1111",7605.99,2011,4,9,22,40,59.70,-10.42,1.00,38,-70,9123,7606
"FO","OW2252","1111",7606.99,2011,4,9,22,46,59.70,-10.46,1.00,38,-70,9123,7607
"FO","OW2252","1111",7607.99,2011,4,9,22,53,59.70,-10.49,1.00,38,-70,9123,7608
"FO","OW2252","1111",7608.99,2011,4,9,22,59,59.70,-10.52,1.00,38,-70,9123,7609
"FO","OW2252","1111",7609.99,2011,4,9,23,6,59.69,-10.55,1.00,38,-70,9123,7610
"FO","OW2252","1111",7610.99,2011,4,9,23,12,59.69,-10.59,1.00,38,-70,9123,7611
"FO","OW2252","1111",7611.99,2011,4,9,23,18,59.69,-10.62,1.00,38,-70,9123,7612
"FO","OW2252","1111",7612.99,2011,4,9,23,25,59.69,-10.65,1.00,38,-70,9123,7613
"FO","OW2252","1111",7613.99,2011,4,9,23,31,59.70,-10.69,1.00,38,-70,9123,7614
"FO","OW2252","1111",7614.99,2011,4,9,23,37,59.70,-10.72,1.00,38,-70,9123,7615
"FO","OW2252","1111",7615.99,2011,4,9,23,50,59.70,-10.75,1.00,38,-70,9123,7616
"FO","OW2252","1111",7616.99,2011,4,10,0,33,59.70,-10.74,1.00,38,-70,9123,7617
"FO","OW2252","1111",7617.99,2011,4,10,0,41,59.70,-10.77,1.00,38,-70,9123,7618
"FO","OW2252","1111",7618.99,2011,4,10,0,48,59.70,-10.80,1.00,38,-70,9123,7619
"FO","OW2252","1111",7619.99,2011,4,10,0,55,59.70,-10.84,1.00,38,-70,9123,7620
"FO","OW2252","1111",7620.99,2011,4,10,1,1,59.70,-10.87,1.00,38,-70,9123,7621
"FO","OW2252","1111",7621.99,2011,4,10,1,8,59.70,-10.90,1.00,38,-70,9123,7622
"FO","OW2252","1111",7622.99,2011,4,10,1,14,59.70,-10.94,1.00,38,-70,9123,7623
"FO","OW2252","1111",7623.99,2011,4,10,1,21,59.70,-10.97,1.00,38,-70,9123,7624
"FO","OW2252","1111",7624.99,2011,4,10,1,27,59.70,-11.00,1.00,38,-70,9123,7625
"FO","OW2252","1111",7625.99,2011,4,10,1,34,59.70,-11.03,1.00,38,-70,9123,7626
"FO","OW2252","1111",7626.99,2011,4,10,1,40,59.70,-11.07,1.00,38,-70,9123,7627
"FO","OW2252","1111",7627.99,2011,4,10,1,47,59.70,-11.10,1.00,38,-70,9123,7628
"FO","OW2252","1111",7628.99,2011,4,10,1,54,59.70,-11.13,1.00,38,-70,9123,7629
"FO","OW2252","1111",7629.82,2011,4,10,1,59,59.70,-11.16,0.80,38,-70,9123,7630
"FO","OW2252","1111",7629.99,2011,4,10,2,0,59.70,-11.17,0.20,38,-70,9277,7630
"FO","OW2252","1111",7630.99,2011,4,10,2,7,59.70,-11.20,1.00,38,-70,9277,7631
"FO","OW2252","1111",7631.99,2011,4,10,2,13,59.70,-11.23,1.00,38,-70,9277,7632
"FO","OW2252","1111",7632.99,2011,4,10,2,20,59.70,-11.27,1.00,38,-70,9277,7633
"FO","OW2252","1111",7633.99,2011,4,10,2,27,59.70,-11.30,1.00,38,-70,9277,7634
"FO","OW2252","1111",7634.99,2011,4,10,2,33,59.70,-11.33,1.00,38,-70,9277,7635
"FO","OW2252","1111",7635.99,2011,4,10,2,40,59.70,-11.37,1.00,38,-70,9277,7636
"FO","OW2252","1111",7636.99,2011,4,10,2,47,59.70,-11.40,1.00,38,-70,9277,7637
"FO","OW2252","1111",7637.99,2011,4,10,2,53,59.69,-11.43,1.00,38,-70,9277,7638
"FO","OW2252","1111",7638.99,2011,4,10,3,0,59.69,-11.46,1.00,38,-70,9277,7639
"FO","OW2252","1111",7639.99,2011,4,10,3,6,59.69,-11.50,1.00,38,-70,9277,7640
"FO","OW2252","1111",7640.99,2011,4,10,3,13,59.69,-11.53,1.00,38,-70,9277,7641
"FO","OW2252","1111",7641.99,2011,4,10,3,19,59.69,-11.56,1.00,38,-70,9277,7642
"FO","OW2252","1111",7642.99,2011,4,10,3,25,59.69,-11.60,1.00,38,-70,9277,7643
"FO","OW2252","1111",7643.99,2011,4,10,3,31,59.69,-11.63,1.00,38,-70,9277,7644
"FO","OW2252","1111",7644.99,2011,4,10,3,38,59.69,-11.66,1.00,38,-70,9277,7645
"FO","OW2252","1111",7645.99,2011,4,10,3,44,59.69,-11.69,1.00,38,-70,9277,7646
"FO","OW2252","1111",7646.99,2011,4,10,3,50,59.69,-11.73,1.00,38,-70,9277,7647
"FO","OW2252","1111",7647.99,2011,4,10,3,56,59.69,-11.76,1.00,38,-70,9277,7648
"FO","OW2252","1111",7648.99,2011,4,10,4,2,59.70,-11.79,1.00,38,-70,9277,7649
"FO","OW2252","1111",7649.99,2011,4,10,4,8,59.70,-11.82,1.00,38,-70,9277,7650
"FO","OW2252","1111",7650.99,2011,4,10,4,14,59.70,-11.86,1.00,38,-70,9277,7651
"FO","OW2252","1111",7651.99,2011,4,10,4,20,59.70,-11.89,1.00,38,-70,9277,7652
"FO","OW2252","1111",7652.99,2011,4,10,4,26,59.70,-11.92,1.00,38,-70,9277,7653
"FO","OW2252","1111",7653.99,2011,4,10,4,32,59.70,-11.95,1.00,38,-70,9277,7654
"FO","OW2252","1111",7654.99,2011,4,10,4,38,59.70,-11.99,1.00,38,-70,9277,7655
"FO","OW2252","1111",7655.99,2011,4,10,4,44,59.70,-12.02,1.00,38,-70,9277,7656
"FO","OW2252","1111",7656.99,2011,4,10,4,50,59.70,-12.05,1.00,38,-70,9277,7657
"FO","OW2252","1111",7657.99,2011,4,10,4,56,59.70,-12.09,1.00,38,-70,9277,7658
"FO","OW2252","1111",7658.99,2011,4,10,5,2,59.70,-12.12,1.00,38,-70,9277,7659
"FO","OW2252","1111",7659.99,2011,4,10,5,8,59.70,-12.15,1.00,38,-70,9277,7660
"FO","OW2252","1111",7660.99,2011,4,10,5,14,59.70,-12.19,1.00,38,-70,9277,7661
"FO","OW2252","1111",7661.99,2011,4,10,5,20,59.70,-12.22,1.00,38,-70,9277,7662
"FO","OW2252","1111",7662.99,2011,4,10,5,27,59.70,-12.25,1.00,38,-70,9277,7663
"FO","OW2252","1111",7663.99,2011,4,10,5,33,59.70,-12.29,1.00,38,-70,9277,7664
"FO","OW2252","1111",7664.99,2011,4,10,5,39,59.70,-12.32,1.00,38,-70,9277,7665
"FO","OW2252","1111",7665.99,2011,4,10,5,46,59.70,-12.35,1.00,38,-70,9277,7666
"FO","OW2252","1111",7666.99,2011,4,10,5,52,59.70,-12.38,1.00,38,-70,9277,7667
"FO","OW2252","1111",7667.99,2011,4,10,5,58,59.70,-12.42,1.00,38,-70,9277,7668
"FO","OW2252","1111",7668.99,2011,4,10,6,5,59.70,-12.45,1.00,38,-70,9277,7669
"FO","OW2252","1111",7669.99,2011,4,10,6,11,59.70,-12.48,1.00,38,-70,9277,7670
"FO","OW2252","1111",7670.99,2011,4,10,6,45,59.70,-12.49,1.00,38,-70,9277,7671
"FO","OW2252","1111",7671.99,2011,4,10,7,18,59.72,-12.48,1.00,38,-70,9277,7672
"FO","OW2252","1111",7672.99,2011,4,10,7,24,59.73,-12.48,1.00,38,-70,9277,7673
"FO","OW2252","1111",7673.99,2011,4,10,7,30,59.75,-12.48,1.00,38,-70,9277,7674
"FO","OW2252","1111",7674.99,2011,4,10,7,37,59.77,-12.48,1.00,38,-70,9277,7675
"FO","OW2252","1111",7675.99,2011,4,10,7,57,59.78,-12.48,1.00,38,-70,9277,7676
"FO","OW2252","1111",7676.99,2011,4,10,8,10,59.80,-12.48,1.00,38,-70,9277,7677
"FO","OW2252","1111",7677.99,2011,4,10,8,25,59.82,-12.48,1.00,38,-70,9277,7678
"FO","OW2252","1111",7678.99,2011,4,10,8,40,59.83,-12.48,1.00,38,-70,9277,7679
"FO","OW2252","1111",7679.99,2011,4,10,8,55,59.85,-12.48,1.00,38,-70,9277,7680
"FO","OW2252","1111",7680.99,2011,4,10,9,10,59.87,-12.48,1.00,38,-70,9277,7681
"FO","OW2252","1111",7681.99,2011,4,10,9,27,59.88,-12.48,1.00,38,-70,9277,7682
"FO","OW2252","1111",7682.99,2011,4,10,9,48,59.90,-12.47,1.00,38,-70,9277,7683
"FO","OW2252","1111",7683.99,2011,4,10,9,54,59.92,-12.47,1.00,38,-70,9277,7684
"FO","OW2252","1111",7684.99,2011,4,10,10,0,59.93,-12.47,1.00,38,-70,9277,7685
"FO","OW2252","1111",7685.99,2011,4,10,10,5,59.95,-12.47,1.00,38,-70,9277,7686
"FO","OW2252","1111",7686.99,2011,4,10,10,11,59.97,-12.48,1.00,38,-70,9277,7687
"FO","OW2252","1111",7687.99,2011,4,10,10,17,59.99,-12.48,1.00,38,-70,9277,7688
"FO","OW2252","1111",7688.99,2011,4,10,10,23,60.00,-12.48,1.00,38,-70,9277,7689
"FO","OW2252","1111",7689.99,2011,4,10,10,29,60.02,-12.48,1.00,38,-70,9277,7690
"FO","OW2252","1111",7690.99,2011,4,10,10,34,60.04,-12.48,1.00,38,-70,9277,7691
"FO","OW2252","1111",7691.99,2011,4,10,10,40,60.05,-12.48,1.00,38,-70,9277,7692
"FO","OW2252","1111",7692.99,2011,4,10,10,46,60.07,-12.49,1.00,38,-70,9277,7693
"FO","OW2252","1111",7693.99,2011,4,10,10,52,60.09,-12.49,1.00,38,-70,9277,7694
"FO","OW2252","1111",7694.99,2011,4,10,10,58,60.10,-12.49,1.00,38,-70,9277,7695
"FO","OW2252","1111",7695.99,2011,4,10,11,4,60.12,-12.49,1.00,38,-70,9277,7696
"FO","OW2252","1111",7696.99,2011,4,10,11,9,60.14,-12.49,1.00,38,-70,9277,7697
"FO","OW2252","1111",7697.99,2011,4,10,11,15,60.15,-12.49,1.00,38,-70,9277,7698
"FO","OW2252","1111",7698.99,2011,4,10,11,21,60.17,-12.49,1.00,38,-70,9277,7699
"FO","OW2252","1111",7699.99,2011,4,10,11,26,60.19,-12.50,1.00,38,-70,9277,7700
"FO","OW2252","1111",7700.99,2011,4,10,11,48,60.20,-12.50,1.00,38,-70,9277,7701
"FO","OW2252","1111",7701.99,2011,4,10,12,8,60.21,-12.47,1.00,38,-70,9277,7702
"FO","OW2252","1111",7702.99,2011,4,10,12,14,60.21,-12.44,1.00,38,-70,9277,7703
"FO","OW2252","1111",7703.99,2011,4,10,12,20,60.21,-12.41,1.00,38,-70,9277,7704
"FO","OW2252","1111",7704.99,2011,4,10,12,27,60.21,-12.37,1.00,38,-70,9277,7705
"FO","OW2252","1111",7705.99,2011,4,10,12,33,60.21,-12.34,1.00,38,-70,9277,7706
"FO","OW2252","1111",7706.99,2011,4,10,12,39,60.21,-12.31,1.00,38,-70,9277,7707
"FO","OW2252","1111",7707.99,2011,4,10,12,46,60.21,-12.27,1.00,38,-70,9277,7708
"FO","OW2252","1111",7708.99,2011,4,10,12,52,60.21,-12.24,1.00,38,-70,9277,7709
"FO","OW2252","1111",7709.99,2011,4,10,12,58,60.21,-12.21,1.00,38,-70,9277,7710
"FO","OW2252","1111",7710.99,2011,4,10,13,4,60.21,-12.17,1.00,38,-70,9277,7711
"FO","OW2252","1111",7711.99,2011,4,10,13,11,60.21,-12.14,1.00,38,-70,9277,7712
"FO","OW2252","1111",7712.99,2011,4,10,13,17,60.21,-12.10,1.00,38,-70,9277,7713
"FO","OW2252","1111",7713.99,2011,4,10,13,23,60.21,-12.07,1.00,38,-70,9277,7714
"FO","OW2252","1111",7714.99,2011,4,10,13,29,60.21,-12.04,1.00,38,-70,9277,7715
"FO","OW2252","1111",7715.99,2011,4,10,13,35,60.21,-12.00,1.00,38,-70,9277,7716
"FO","OW2252","1111",7716.99,2011,4,10,13,42,60.21,-11.97,1.00,38,-70,9277,7717
"FO","OW2252","1111",7717.99,2011,4,10,13,48,60.21,-11.94,1.00,38,-70,9277,7718
"FO","OW2252","1111",7718.99,2011,4,10,13,54,60.21,-11.90,1.00,38,-70,9277,7719
"FO","OW2252","1111",7719.99,2011,4,10,14,0,60.21,-11.87,1.00,38,-70,9277,7720
"FO","OW2252","1111",7720.99,2011,4,10,14,6,60.21,-11.83,1.00,38,-70,9277,7721
"FO","OW2252","1111",7721.99,2011,4,10,14,12,60.20,-11.80,1.00,38,-70,9277,7722
"FO","OW2252","1111",7722.99,2011,4,10,14,18,60.20,-11.77,1.00,38,-70,9277,7723
"FO","OW2252","1111",7723.99,2011,4,10,14,24,60.20,-11.73,1.00,38,-70,9277,7724
"FO","OW2252","1111",7724.99,2011,4,10,14,30,60.20,-11.70,1.00,38,-70,9277,7725
"FO","OW2252","1111",7725.99,2011,4,10,14,36,60.20,-11.67,1.00,38,-70,9277,7726
"FO","OW2252","1111",7726.99,2011,4,10,14,42,60.20,-11.63,1.00,38,-70,9277,7727
"FO","OW2252","1111",7727.99,2011,4,10,14,48,60.20,-11.60,1.00,38,-70,9277,7728
"FO","OW2252","1111",7728.99,2011,4,10,14,54,60.20,-11.57,1.00,38,-70,9277,7729
"FO","OW2252","1111",7729.99,2011,4,10,15,0,60.20,-11.53,1.00,38,-70,9277,7730
"FO","OW2252","1111",7730.99,2011,4,10,15,6,60.20,-11.50,1.00,38,-70,9277,7731
"FO","OW2252","1111",7731.99,2011,4,10,15,12,60.20,-11.47,1.00,38,-70,9277,7732
"FO","OW2252","1111",7732.99,2011,4,10,15,18,60.20,-11.43,1.00,38,-70,9277,7733
"FO","OW2252","1111",7733.99,2011,4,10,15,25,60.20,-11.40,1.00,38,-70,9277,7734
"FO","OW2252","1111",7734.99,2011,4,10,15,31,60.20,-11.37,1.00,38,-70,9277,7735
"FO","OW2252","1111",7735.99,2011,4,10,15,38,60.20,-11.33,1.00,38,-70,9277,7736
"FO","OW2252","1111",7736.99,2011,4,10,15,44,60.20,-11.30,1.00,38,-70,9277,7737
"FO","OW2252","1111",7737.99,2011,4,10,15,51,60.20,-11.26,1.00,38,-70,9277,7738
"FO","OW2252","1111",7738.99,2011,4,10,15,57,60.20,-11.23,1.00,38,-70,9277,7739
"FO","OW2252","1111",7739.99,2011,4,10,16,3,60.20,-11.20,1.00,38,-70,9277,7740
"FO","OW2252","1111",7740.99,2011,4,10,16,9,60.20,-11.16,1.00,38,-70,9277,7741
"FO","OW2252","1111",7741.99,2011,4,10,16,15,60.20,-11.13,1.00,38,-70,9277,7742
"FO","OW2252","1111",7742.99,2011,4,10,16,22,60.20,-11.10,1.00,38,-70,9277,7743
"FO","OW2252","1111",7743.99,2011,4,10,16,28,60.20,-11.06,1.00,38,-70,9277,7744
"FO","OW2252","1111",7744.99,2011,4,10,16,34,60.20,-11.03,1.00,38,-70,9277,7745
"FO","OW2252","1111",7745.99,2011,4,10,16,40,60.20,-11.00,1.00,38,-70,9277,7746
"FO","OW2252","1111",7746.99,2011,4,10,16,46,60.20,-10.96,1.00,38,-70,9277,7747
"FO","OW2252","1111",7747.99,2011,4,10,16,52,60.20,-10.93,1.00,38,-70,9277,7748
"FO","OW2252","1111",7748.99,2011,4,10,16,58,60.20,-10.90,1.00,38,-70,9277,7749
"FO","OW2252","1111",7749.99,2011,4,10,17,4,60.20,-10.86,1.00,38,-70,9277,7750
"FO","OW2252","1111",7750.99,2011,4,10,17,10,60.20,-10.83,1.00,38,-70,9277,7751
"FO","OW2252","1111",7751.99,2011,4,10,17,16,60.20,-10.80,1.00,38,-70,9277,7752
"FO","OW2252","1111",7752.99,2011,4,10,17,22,60.19,-10.76,1.00,38,-70,9277,7753
"FO","OW2252","1111",7753.99,2011,4,10,17,28,60.19,-10.73,1.00,38,-70,9277,7754
"FO","OW2252","1111",7754.99,2011,4,10,17,34,60.19,-10.70,1.00,38,-70,9277,7755
"FO","OW2252","1111",7755.99,2011,4,10,17,40,60.20,-10.66,1.00,38,-70,9277,7756
"FO","OW2252","1111",7756.99,2011,4,10,17,46,60.20,-10.63,1.00,38,-70,9277,7757
"FO","OW2252","1111",7757.99,2011,4,10,17,52,60.20,-10.60,1.00,38,-70,9277,7758
"FO","OW2252","1111",7758.99,2011,4,10,17,58,60.20,-10.56,1.00,38,-70,9277,7759
"FO","OW2252","1111",7759.99,2011,4,10,18,3,60.19,-10.53,1.00,38,-70,9277,7760
"FO","OW2252","1111",7760.99,2011,4,10,18,9,60.19,-10.50,1.00,38,-70,9277,7761
"FO","OW2252","1111",7761.99,2011,4,10,18,15,60.19,-10.46,1.00,38,-70,9277,7762
"FO","OW2252","1111",7762.99,2011,4,10,18,21,60.19,-10.43,1.00,38,-70,9277,7763
"FO","OW2252","1111",7763.99,2011,4,10,18,27,60.20,-10.39,1.00,38,-70,9277,7764
"FO","OW2252","1111",7764.99,2011,4,10,18,33,60.20,-10.36,1.00,38,-70,9277,7765
"FO","OW2252","1111",7765.99,2011,4,10,18,39,60.20,-10.33,1.00,38,-70,9277,7766
"FO","OW2252","1111",7766.99,2011,4,10,18,45,60.20,-10.29,1.00,38,-70,9277,7767
"FO","OW2252","1111",7767.99,2011,4,10,18,51,60.20,-10.26,1.00,38,-70,9277,7768
"FO","OW2252","1111",7768.99,2011,4,10,18,57,60.20,-10.23,1.00,38,-70,9277,7769
"FO","OW2252","1111",7769.99,2011,4,10,19,3,60.19,-10.19,1.00,38,-70,9277,7770
"FO","OW2252","1111",7770.99,2011,4,10,19,9,60.19,-10.16,1.00,38,-70,9277,7771
"FO","OW2252","1111",7771.99,2011,4,10,19,15,60.20,-10.13,1.00,38,-70,9277,7772
"FO","OW2252","1111",7772.99,2011,4,10,19,26,60.20,-10.09,1.00,38,-70,9277,7773
"FO","OW2252","1111",7773.99,2011,4,10,20,7,60.20,-10.06,1.00,38,-70,9277,7774
"FO","OW2252","1111",7774.99,2011,4,10,20,13,60.20,-10.03,1.00,38,-70,9277,7775
"FO","OW2252","1111",7775.99,2011,4,10,20,20,60.20,-9.99,1.00,38,-70,9277,7776
"FO","OW2252","1111",7776.99,2011,4,10,20,26,60.20,-9.95,1.00,38,-70,9277,7777
"FO","OW2252","1111",7777.99,2011,4,10,20,32,60.20,-9.92,1.00,38,-70,9277,7778
"FO","OW2252","1111",7778.99,2011,4,10,20,38,60.20,-9.89,1.00,38,-70,9277,7779
"FO","OW2252","1111",7779.99,2011,4,10,20,44,60.20,-9.85,1.00,38,-70,9277,7780
"FO","OW2252","1111",7780.99,2011,4,10,20,50,60.20,-9.82,1.00,38,-70,9277,7781
