2.64E+00	5.82E+01	3.27E+00	5.75E+01	1
2.716353744	60.1272659	2.632342385	60.67349339	2
4.50E+00	5.76E+01	3.98E+00	5.77E+01	3
4.54E+00	5.67E+01	3.60E+00	5.67E+01	4
3.62E+00	5.68E+01	3.93E+00	5.69E+01	5
3.16E+00	5.82E+01	3.63E+00	5.81E+01	6
3.11E+00	5.78E+01	4.55E+00	5.76E+01	7
5.028705442	57.22565078	4.004109873	57.42248561	8
5.21E+00	5.73E+01	6.68E+00	5.71E+01	9
5.071521936	56.93877205	5.355993816	57.27674608	10
5.355993816	57.27674608	5.171521936	57.13877205	11
